"index","station_nm","lon","lat","user","var_n1","var_n2","var_n3","var_n4","var_n5","var_n6","var_n7","var_n8","var_n9","var_n10","var_n11","var_n12","var_n13","var_n14","var_n15","var_n16","var_n17"
5,"송정공원",126.799395,35.143547,6952,176,124,243,19,27,31,12,5,4,0,1,0,0,0,12,1,631.034651657462
5,"쌍촌",126.869562,35.151618,4897,259,214,281,58,81,45,59,7,3,0,0,0,4,0,24,1,588.598533632606
5,"양동시장",126.901345,35.154327,5030,240,199,532,33,24,62,21,31,4,0,0,0,3,3,26,2,564.701177963903
5,"운천",126.857215,35.1502395,6184,362,201,274,73,42,48,97,60,4,0,0,0,7,0,13,1,826.71267633795
5,"평동",126.767974,35.12446,3808,23,10,31,1,0,0,6,0,0,0,0,0,0,1,1,1,672.443056555691
5,"학동증심사",126.928371,35.132865,4582,186,117,223,27,47,45,28,1,2,0,0,0,7,1,18,1,697.393199149111
5,"화정",126.8757774,35.1421934,4078,290,168,300,72,121,56,43,1,6,0,0,0,9,0,18,0,699.107793923514
6,"갈마",127.372762,36.357554,6193,278,212,284,64,129,69,58,4,10,0,0,0,2,4,7,55,804.961509599556
6,"갑천",127.35459,36.354679,2078,236,156,226,33,26,19,21,50,1,1,0,0,8,3,1,40,876.732620577516
6,"구암",127.330557,36.35668,5551,368,239,408,56,28,45,75,10,1,0,0,0,8,2,8,0,944.710960609104
6,"노은",127.317835,36.37415,8520,206,97,146,32,99,31,39,1,5,1,0,1,13,2,1,0,1038.40103931967
6,"대동",127.44297,36.329447,10226,262,149,244,34,42,43,17,9,8,0,0,0,1,7,3,34,731.505948716734
6,"대전",127.4342,36.332344,21541,454,295,672,60,41,104,21,102,1,0,0,0,0,6,13,28,762.007530713565
6,"반석",127.31462,36.392124,12914,181,78,104,14,58,25,33,0,4,0,0,0,5,2,2,0,1049.75067689461
6,"서대전네거리",127.412536,36.322416,14953,373,170,317,59,79,73,40,25,7,1,0,0,0,12,2,0,860.057701220794
6,"시청",127.384547,36.350412,15929,348,197,258,114,182,122,58,27,1,1,0,0,2,5,5,26,869.116157322047
6,"신흥",127.448481,36.319757,3779,115,75,124,15,36,14,19,1,3,1,0,0,3,5,1,37,745.606793290261
6,"오룡",127.40506,36.32857,8518,257,178,320,29,61,36,32,8,7,0,1,0,3,15,0,1,847.379821819898
6,"용문",127.393317,36.338252,15202,392,308,504,70,62,62,79,24,0,0,0,0,4,0,6,41,721.533825119691
6,"월드컵경기장",127.317839,36.366866,4596,123,75,132,15,36,17,38,0,4,0,0,0,11,4,4,0,946.61035993432
6,"월평",127.364352,36.358271,7983,345,202,303,80,74,32,42,7,6,1,0,0,6,4,5,73,783.191564604945
6,"유성온천",127.341561,36.3537,18014,526,243,347,117,46,47,96,109,2,0,0,0,12,6,7,0,908.987691096783
6,"정부청사",127.38115,36.357439,13302,181,129,155,68,88,76,35,20,0,0,0,0,0,6,4,15,917.647590571782
6,"중구청",127.419627,36.324831,4917,580,244,468,66,108,90,64,52,7,1,0,0,2,18,0,0,798.813429922075
6,"중앙로",127.425842,36.328664,14560,980,455,945,156,138,155,75,135,3,0,0,0,3,22,8,13,722.95730525709
6,"지족",127.319501,36.384106,5836,87,40,55,9,39,14,14,0,4,1,2,0,8,2,2,0,1049.75067689461
6,"탄방",127.3951016,36.3465796,10610,481,296,529,121,168,68,65,4,4,1,0,0,4,0,4,56,851.047552647666
6,"판암",127.458264,36.316896,8068,116,49,90,13,32,22,6,0,2,1,6,0,2,3,5,19,818.440173482832
6,"현충원",127.321459,36.359035,4638,11,14,37,2,4,0,4,0,0,0,0,0,1,2,3,0,874.462351935544
7,"강남대",127.126023,37.270171,2111,60,52,54,9,36,13,23,1,3,0,1,0,4,1,0,0,1092.44671892429
7,"고진",127.214168,37.244643,694,27,39,39,0,5,4,8,1,3,49,0,0,0,0,0,0,681.323699043842
7,"김량장",127.198671,37.237293,2131,330,225,313,68,98,49,72,8,5,297,0,0,15,8,1,0,659.078731239961
7,"동백",127.1528365,37.2690175,3038,39,30,43,13,44,9,30,0,2,0,0,1,9,1,0,0,1194.16812349793
7,"둔전",127.213619,37.267201,2608,113,73,103,19,44,13,19,0,1,173,0,0,1,0,0,1,625.074025369243
7,"명지대",127.190298,37.238043,2404,145,112,148,18,70,24,45,0,4,169,1,0,13,3,0,0,680.465006302983
7,"보평",127.223526,37.262406,1307,22,18,28,2,17,0,8,0,0,49,0,0,1,0,0,0,625.074025369243
7,"삼가",127.16814,37.242103,1251,41,42,53,7,27,7,19,2,1,77,0,0,4,0,0,0,803.469678550923
7,"시청용인대",127.178856,37.239426,2240,25,25,34,3,15,5,12,0,0,53,1,0,0,2,0,0,767.911468451971
7,"어정",127.1437385,37.275435,1694,69,52,86,10,42,12,27,1,2,0,0,0,7,0,0,0,1220.08016951805
7,"운동장송담대",127.209046,37.23789,4176,316,190,353,65,61,71,52,31,3,315,0,0,2,9,2,0,689.39461687688
7,"전대에버랜드",127.2195641,37.2852603,3612,77,30,76,9,17,6,4,12,2,105,0,0,0,3,0,0,589.712004188168
7,"지석",127.13666,37.26974,1126,50,45,66,2,37,8,19,1,3,0,1,0,8,1,0,0,1177.66650856507
7,"초당",127.1598275,37.260358,1526,17,13,16,0,17,2,8,0,3,0,0,0,5,0,0,0,1132.0127200536
